# time [s],                    x_linear_position [m],                    y_linear_position [m],                    z_linear_position [m],                    x_orientation,                    y_orientation,                    z_orientation,                    w_orientation
1.536097687130681515e+09,6.254825890341987833e+05,5.041733658781550825e+06,2.459444520864184724e+01,3.572998186269586967e-03,-3.476848948980436164e-03,6.173289559379343538e-01,7.866893321800714212e-01
1.536097687618665695e+09,6.254825706582618877e+05,5.041733742295484990e+06,2.459876428388293945e+01,3.621211085289937921e-03,-3.426605452760122031e-03,6.282564912442207827e-01,7.779903125456300028e-01
1.536097688068612576e+09,6.254826269679568941e+05,5.041733926773239858e+06,2.458258929491766054e+01,3.695175498737181957e-03,-3.346710726466295242e-03,6.450959120306776207e-01,7.640853417561779271e-01
1.536097688505883217e+09,6.254826527010404970e+05,5.041734086964929476e+06,2.456796291207210814e+01,-5.638053854821622850e-03,4.150423376198997608e-03,6.595971565880239806e-01,7.515867064787151719e-01
1.536097688923140764e+09,6.254826696757001337e+05,5.041734251027718186e+06,2.456447286050709167e+01,-5.707583096860210405e-03,4.054276836132883303e-03,6.722398820697165212e-01,7.403002953460321445e-01
1.536097689439723015e+09,6.254828925490526017e+05,5.041734450403103605e+06,2.457061959837277954e+01,-3.101309647252767560e-04,-8.255406273505846299e-03,6.882949018913663286e-01,7.253839535834788466e-01
1.536097689864498854e+09,6.254828910532774171e+05,5.041734575468244962e+06,2.457085597843399327e+01,-2.447566765536427521e-04,-8.257603049626659197e-03,6.940167637161777092e-01,7.199114416141526585e-01
1.536097690310025692e+09,6.254828914172163932e+05,5.041734736952991225e+06,2.456623931986503706e+01,-4.294255748211207349e-06,-2.499923419986838525e-03,6.966598902222936873e-01,7.173972035908109390e-01
1.536097690757173061e+09,6.254828912083075847e+05,5.041734902376057580e+06,2.456750001026826880e+01,1.265769207032254950e-05,-2.499895063650187359e-03,7.015085060594772326e-01,7.126566959558118253e-01
1.536097691245911360e+09,6.254830956440165173e+05,5.041735139703652821e+06,2.458137669333019559e+01,4.201507726134475623e-03,-2.389194707249017030e-03,7.057236379730223996e-01,7.084707374956290549e-01
1.536097691680180073e+09,6.254830833551087417e+05,5.041735272310336120e+06,2.457959129678669896e+01,4.257539106500964586e-03,-2.287854732829288761e-03,7.224937155093468233e-01,6.913605934177742274e-01
1.536097692169059753e+09,6.254830703260557493e+05,5.041735383458384313e+06,2.458495878410612434e+01,1.461912267484421005e-02,-1.269390445144122533e-02,7.348818401480488038e-01,6.779187466522907934e-01
1.536097692636072397e+09,6.254830561097430764e+05,5.041735558521062136e+06,2.458610346900465871e+01,1.466854978211394600e-02,-1.263675612228504046e-02,7.375218470162068218e-01,6.750456808363403116e-01
1.536097693058377743e+09,6.254830158465136774e+05,5.041735877646311186e+06,2.458688364332067522e+01,1.476635101684313153e-02,-1.252233347470988085e-02,7.427477049300539313e-01,6.692914110184987608e-01
1.536097693567647457e+09,6.254829975723336684e+05,5.041736046693102457e+06,2.459294839065954008e+01,1.591612735572443468e-02,-1.451564074612321162e-02,7.444633286629748214e-01,6.673157613452340708e-01
1.536097693985995531e+09,6.254829762269420316e+05,5.041736203727883287e+06,2.460243351337524231e+01,1.596561386483101933e-02,-1.446119324928850022e-02,7.467382572948765285e-01,6.647690938633780133e-01
1.536097694479766369e+09,6.254829633658912499e+05,5.041736361023082398e+06,2.460721349446120954e+01,2.091157552140329376e-02,-6.549802580335667077e-03,7.357457726870328951e-01,6.769032161753497645e-01
1.536097694913927794e+09,6.254829667179328389e+05,5.041736503476344049e+06,2.462211849179200129e+01,2.072435286618464975e-02,-7.120049361246675625e-03,7.169315089713222955e-01,6.967991228033184603e-01
1.536097695389277697e+09,6.254830130665398901e+05,5.041736713436774909e+06,2.465341152875626918e+01,4.470666217459436792e-02,-1.314803412526623257e-02,6.978164512516571438e-01,7.147591509861143111e-01
1.536097695826160908e+09,6.254830399070575368e+05,5.041736850890371017e+06,2.466583837249067912e+01,4.426964077196161168e-02,-1.455181604041036816e-02,6.749212016768235678e-01,7.364168758814260141e-01
1.536097696231931925e+09,6.254830596942898119e+05,5.041736974823025055e+06,2.466891814288348428e+01,4.574523401664989941e-02,9.648299680649298146e-03,6.544215210638184566e-01,7.546832160890769581e-01
1.536097696685601234e+09,6.254831086797873722e+05,5.041737121351575479e+06,2.468974556052890890e+01,4.598254631579095503e-02,8.445209072712258486e-03,6.344031395003363327e-01,7.715872863585502284e-01
1.536097697157118559e+09,6.254831698193649063e+05,5.041737398840884678e+06,2.472466534430892793e+01,5.923327241719825859e-02,2.360120255475161785e-02,6.157821585950887799e-01,7.853322455067617280e-01
1.536097697594020128e+09,6.254832365642198129e+05,5.041737547989546321e+06,2.474767078660745057e+01,5.995269090030728304e-02,2.170880413778351545e-02,5.905395111384518225e-01,8.044858534872305622e-01
1.536097698055072308e+09,6.254833290212652646e+05,5.041737700455803424e+06,2.476069647855860723e+01,6.060471295866412533e-02,1.981580405833593614e-02,5.649904328367383322e-01,8.226300587017683075e-01
1.536097698519654751e+09,6.254833883059988730e+05,5.041737840485434979e+06,2.477482864626606585e+01,7.091534913316023536e-02,3.458409004341293780e-02,5.387701282172951966e-01,8.387500837042642932e-01
1.536097698959008217e+09,6.254834843115016120e+05,5.041737981123550795e+06,2.478549159885026754e+01,7.198333605346753095e-02,3.230240482413759134e-02,5.117174040252255862e-01,8.555233792193379649e-01
1.536097699399806261e+09,6.254836132525564171e+05,5.041738132812080905e+06,2.477819632257879334e+01,5.763770965127092138e-02,5.349267544870980190e-02,4.834896273674286760e-01,8.718108787619018862e-01
1.536097699838237286e+09,6.254837397020797944e+05,5.041738293931021355e+06,2.478427209134205000e+01,5.930964818767272412e-02,5.163271765421321297e-02,4.555211464797503385e-01,8.867451230253644567e-01
1.536097700306191206e+09,6.254839110163267469e+05,5.041738457902567461e+06,2.477905485843261602e+01,5.358067284276864933e-02,3.955152326316382916e-02,4.215146189195352888e-01,9.043728293919487404e-01
1.536097700761295319e+09,6.254840521702064434e+05,5.041738608197665773e+06,2.476731292378832450e+01,5.503756844348851873e-02,3.749770065682304920e-02,3.870246264034261086e-01,9.196612023253823986e-01
1.536097701230060101e+09,6.254842434840364149e+05,5.041738739723649807e+06,2.472532708552527936e+01,4.041072842356317751e-02,6.437271377933333205e-02,3.533395600881157339e-01,9.324024249355522542e-01
1.536097701667257786e+09,6.254845054589801002e+05,5.041738935213973746e+06,2.470165854573790298e+01,4.281364282635225643e-02,6.280020094694355182e-02,3.178647032884875934e-01,9.450847354350205842e-01
1.536097702126530886e+09,6.254847028341225814e+05,5.041739039425984956e+06,2.467633502326244965e+01,8.536837893120425083e-03,5.082988098969862950e-02,2.874548154463435479e-01,9.564063857346771780e-01
1.536097702573792934e+09,6.254849266021463554e+05,5.041739140747207217e+06,2.464433905794793489e+01,1.028638803016276512e-02,5.050489702923142282e-02,2.542685269191279906e-01,9.657592670100227927e-01
1.536097703040361881e+09,6.254850634153893916e+05,5.041739230573598295e+06,2.463385805803049422e+01,1.174113592268084989e-02,5.018665290578239180e-02,2.262624816117167759e-01,9.727017708487361025e-01
1.536097703476897240e+09,6.254852003561481833e+05,5.041739388644943945e+06,2.463942475100870766e+01,1.759091658421338064e-02,2.950320563151795361e-02,2.201443990338825263e-01,9.748623308371300311e-01
1.536097703930688381e+09,6.254853383319659624e+05,5.041739447957656346e+06,2.462791333921078873e+01,1.765607375551936711e-02,2.946425882909745053e-02,2.179894804004912090e-01,9.753464548281884916e-01
1.536097704386554480e+09,6.254854754336520564e+05,5.041739513261890970e+06,2.461218660136990977e+01,-1.535414455957409484e-05,2.345415078031464623e-02,2.167193909885092307e-01,9.759521546392497804e-01
1.536097704838296652e+09,6.254856355701775756e+05,5.041739588395125233e+06,2.459088824450322619e+01,3.530661443686394091e-05,2.345412923172519176e-02,2.146108388667130884e-01,9.764179896009445025e-01
1.536097705296610117e+09,6.254858144583051326e+05,5.041739680023624562e+06,2.457466813617132573e+01,-1.621478882323162951e-02,2.469113489492455807e-02,2.128061526992499619e-01,9.766478228380802706e-01
1.536097705739564896e+09,6.254859397228935268e+05,5.041739740180889145e+06,2.456364509770574145e+01,-1.628781644107672039e-02,2.464302243157581035e-02,2.156966086113064340e-01,9.760135252723700638e-01
1.536097706166437864e+09,6.254860982381232316e+05,5.041739833736048080e+06,2.455624136646090960e+01,-3.049714250143932179e-04,1.923537409797786146e-02,2.161492213499180415e-01,9.761707952431094570e-01
1.536097706637722731e+09,6.254862560802801745e+05,5.041739917473493144e+06,2.455011290727189888e+01,-3.272605033274273790e-04,1.923500779366087848e-02,2.172802290289737870e-01,9.759196736662589799e-01
1.536097707109071732e+09,6.254863949729492888e+05,5.041739974361862987e+06,2.455941785623117113e+01,-1.432038072715666709e-02,-2.291650909790427567e-03,2.179856738455642762e-01,9.758442094053907390e-01
1.536097707562812090e+09,6.254866732911312720e+05,5.041740033056768589e+06,2.453698171540159123e+01,-1.432463361052281961e-02,-2.264915006648877786e-03,2.161636818685958306e-01,9.762494239040293564e-01
1.536097708004722357e+09,6.254868070887296926e+05,5.041740106375993229e+06,2.453071758127765634e+01,-1.432412533341309059e-02,-2.268127310301767778e-03,2.163826045589657965e-01,9.762009237222709634e-01
1.536097708468650341e+09,6.254869555252634455e+05,5.041740188955708407e+06,2.451848329633371648e+01,-2.035946018806914989e-02,1.458966640730323741e-02,2.158317911396127609e-01,9.761092520555476604e-01
1.536097708946645021e+09,6.254870890226238407e+05,5.041740236313973553e+06,2.451437416345055809e+01,-2.056714359328291539e-02,1.429540448673093968e-02,2.298451852775640625e-01,9.729048385220911976e-01
1.536097709385867357e+09,6.254873818309911294e+05,5.041740259191232733e+06,2.451155854974656023e+01,8.792210182069737714e-03,-1.043484553695355034e-05,2.396288181080014068e-01,9.708247660949894664e-01
1.536097709845275402e+09,6.254875011089507025e+05,5.041740335735759698e+06,2.451072014714871727e+01,8.791799606738311817e-03,8.560634700852021888e-05,2.502192001058144988e-01,9.681492905691945206e-01
1.536097710282599688e+09,6.254876389178278623e+05,5.041740387782072648e+06,2.451231141446421802e+01,-6.445042526871883580e-03,-6.628006650188464355e-03,2.758625774322272517e-01,9.611526254071829367e-01
1.536097710727182627e+09,6.254877467854560819e+05,5.041740445120287128e+06,2.451082185106566058e+01,-6.325110560729939151e-03,-6.742553056719111267e-03,2.930596000423449921e-01,9.560494766369010966e-01
1.536097711191733122e+09,6.254878675185265020e+05,5.041740535753971897e+06,2.450924876353441917e+01,-5.714080077712426625e-03,6.864580059554711323e-03,2.957544685495457348e-01,9.552222365305611529e-01
1.536097711643930674e+09,6.254881018434459111e+05,5.041740606731057167e+06,2.450182816697495980e+01,-5.727117090214250451e-03,6.853707052648374057e-03,2.975695010857595246e-01,9.546583780877028191e-01
1.536097712111402035e+09,6.254882221169376280e+05,5.041740705972483382e+06,2.450571488084419514e+01,1.503192938685742400e-02,-1.006856970583210227e-02,2.975574707459008317e-01,9.545324596923300264e-01
1.536097712546384573e+09,6.254883568421001546e+05,5.041740796678489074e+06,2.449883076411875749e+01,1.503406496968595109e-02,-1.006538064356881160e-02,2.977599561667528261e-01,9.544693151204813875e-01
1.536097713012750626e+09,6.254884731524900999e+05,5.041740882003815845e+06,2.450244333609452241e+01,1.502976116370809828e-02,-1.007180601354888162e-02,2.973519424243867837e-01,9.545965049901615762e-01
1.536097713466379881e+09,6.254888231498081004e+05,5.041740944306768477e+06,2.448073809940950696e+01,2.320113800140018048e-05,1.734150986439656275e-02,2.928137065337982348e-01,9.560122409066051929e-01
1.536097713933241844e+09,6.254888912387754535e+05,5.041741001052930951e+06,2.448305189927018688e+01,4.404903954167284461e-05,1.734146944038720412e-02,2.916641794916699504e-01,9.563635699349809505e-01
1.536097714400153637e+09,6.254890969925908139e+05,5.041741139267606661e+06,2.448828446443450702e+01,-2.682382867954313539e-03,1.111865489080358753e-03,2.920428469002896987e-01,9.564008281843224824e-01
1.536097714860096455e+09,6.254892507706519682e+05,5.041741233482512645e+06,2.448542990450523504e+01,-2.684179093474039351e-03,1.107522148879919134e-03,2.935905584078763453e-01,9.559268552515067796e-01
1.536097715290787220e+09,6.254893930508539779e+05,5.041741328943687491e+06,2.448293195326204241e+01,-7.221935280934731714e-03,2.218038977992838490e-03,2.915705114825959954e-01,9.565195036107040361e-01
1.536097715768191576e+09,6.254896194733564043e+05,5.041741454318009317e+06,2.449159191045758277e+01,-7.224902202864095374e-03,2.208355557638968375e-03,2.928525199239224719e-01,9.561277767788668447e-01
1.536097716209274292e+09,6.254897227374825161e+05,5.041741547251511365e+06,2.451851181332575891e+01,4.827965363496208862e-03,-2.803904944977393676e-02,2.937210760354584949e-01,9.554676509170648702e-01
1.536097716659331799e+09,6.254898287120555760e+05,5.041741630042798817e+06,2.451993412577671450e+01,4.871227515057398316e-03,-2.803156588730882151e-02,2.951951371702807858e-01,9.550132634929323627e-01
1.536097717120688915e+09,6.254899674281358020e+05,5.041741728498831391e+06,2.451810823298737674e+01,7.983670284989646468e-03,-3.261555724717216109e-02,2.968482429086408136e-01,9.543341171289483338e-01
1.536097717566353559e+09,6.254901363491716329e+05,5.041741793732885271e+06,2.451589933216689232e+01,7.990136448366120386e-03,-3.261397377351436117e-02,2.970374421833895107e-01,9.542752456054733878e-01
1.536097717993670702e+09,6.254902513997254428e+05,5.041741874090652913e+06,2.451838376505406814e+01,8.012900241028698620e-03,-3.260838842215777605e-02,2.977034886282244330e-01,9.540676701853080255e-01
1.536097718465182543e+09,6.254903834441133076e+05,5.041741965763914399e+06,2.452475569434239233e+01,4.891252607633422324e-03,-3.476422718243260546e-02,2.984089421773505890e-01,9.537922349154093205e-01
1.536097718924831152e+09,6.254905090440008789e+05,5.041742055054783821e+06,2.452767745301601465e+01,4.906131054709210459e-03,-3.476213056959375630e-02,2.988171325954716573e-01,9.536644301974132043e-01
1.536097719400651217e+09,6.254906365198332351e+05,5.041742145007696003e+06,2.453365261479366666e+01,8.171893739685952632e-03,-4.322559469229450557e-02,2.997882572781818133e-01,9.529909595134234968e-01
1.536097719858858109e+09,6.254909186339348089e+05,5.041742299204144627e+06,2.454542299319778920e+01,8.184509214001940702e-03,-4.322320780230401449e-02,3.000663844579026796e-01,9.529034227216139907e-01
1.536097720298610926e+09,6.254910189451710321e+05,5.041742384242319502e+06,2.456262127807126561e+01,1.785331237373343621e-02,-4.769841509302313182e-02,3.086877545037534643e-01,9.497989211692809963e-01
1.536097720746880531e+09,6.254911207866397453e+05,5.041742454974028282e+06,2.457812480031451940e+01,1.857958070891495631e-02,-4.742023561499197903e-02,3.231550957233577659e-01,9.449745523255781432e-01
1.536097721213058233e+09,6.254911931290278444e+05,5.041742516198523343e+06,2.459306508766337274e+01,1.917501072377636798e-02,-5.705854743813649349e-02,3.347346549985881214e-01,9.403878730986322543e-01
1.536097721640104055e+09,6.254914077843531268e+05,5.041742641579773277e+06,2.461923213737593485e+01,2.010289703885178789e-02,-5.673827987040441084e-02,3.500247585188892008e-01,9.348044231558740869e-01
1.536097722104732513e+09,6.254915253952785861e+05,5.041742743188314140e+06,2.464090677888109937e+01,2.036375346805804898e-02,-7.053560275270361057e-02,3.662086903145837513e-01,9.276320614484400151e-01
1.536097722578902245e+09,6.254916191232959973e+05,5.041742832245908678e+06,2.465098423033807151e+01,2.106574821187726099e-02,-7.032914021420171025e-02,3.754359184342283551e-01,9.239361003004765704e-01
1.536097723031924963e+09,6.254916902998802252e+05,5.041742919118250720e+06,2.465666370847964117e+01,2.295286215204447172e-02,-6.973607265988165937e-02,4.001917072479128645e-01,9.134859844239568982e-01
1.536097723467398167e+09,6.254917803590722615e+05,5.041743022561340593e+06,2.466291306684740903e+01,2.177366152794692200e-02,-6.378455970067282987e-02,4.122447646768343521e-01,9.085767395239652267e-01
1.536097723917539358e+09,6.254919971558925463e+05,5.041743153886059299e+06,2.468757741974676634e+01,2.243099309058806806e-02,-6.355637608857415966e-02,4.216026586879590976e-01,9.042724344989743201e-01
1.536097724378777504e+09,6.254919993334967876e+05,5.041743154356718995e+06,2.467848092904343815e+01,9.443991334131599663e-03,-4.865273657371500804e-02,4.392446712525827079e-01,8.969993539728888798e-01
1.536097724825372219e+09,6.254921736199259758e+05,5.041743372925967909e+06,2.471484820491181011e+01,1.027017319334589535e-02,-4.848506255548338389e-02,4.544384412348099200e-01,8.893983502231413985e-01
1.536097725312913895e+09,6.254922120923335897e+05,5.041743469774608500e+06,2.472861260649534287e+01,1.113401608252237961e-02,-6.139275578435245129e-02,4.543187392963456972e-01,8.886514763096138303e-01
1.536097725726903677e+09,6.254922526439587818e+05,5.041743609440967441e+06,2.474047506487744030e+01,1.105925226216125136e-02,-6.140626772834260200e-02,4.532363262165756135e-01,8.892040237317748730e-01
1.536097726194856405e+09,6.254924642456461443e+05,5.041743913651891053e+06,2.478249664065945268e+01,2.317744477219871747e-03,-7.651945918097519117e-02,4.558330681976522358e-01,8.867669447857785547e-01
1.536097726684552193e+09,6.254925635049507255e+05,5.041744079991931096e+06,2.480824833762796899e+01,2.518415842861529679e-03,-7.651311753191761267e-02,4.581571286549925848e-01,8.855684309469269433e-01
1.536097727115530252e+09,6.254926228408331517e+05,5.041744153440066613e+06,2.480308450509831886e+01,-1.443103976273714395e-02,-4.100642672620841145e-02,4.607488289138181314e-01,8.864653037277092640e-01
1.536097727551711321e+09,6.254927032516844338e+05,5.041744297124058940e+06,2.482020626018088194e+01,-1.470157607023150036e-02,-4.091021391458123102e-02,4.548835958615400910e-01,8.894892536026444141e-01
1.536097728019263744e+09,6.254929700951956911e+05,5.041744107450170442e+06,2.483873982931185509e+01,-1.564182245359541784e-02,-4.056002134880844906e-02,4.342340145539268503e-01,8.997505424632399329e-01
1.536097728478275537e+09,6.254929973707947647e+05,5.041744605113998055e+06,2.488068720835072156e+01,-1.523125775211036856e-02,-4.391483349339080772e-02,4.623024205716461110e-01,8.855032287463063811e-01
1.536097728936101198e+09,6.254930616488335654e+05,5.041744720011626370e+06,2.490410412979187527e+01,-1.536441116003241757e-02,-4.386842467161240766e-02,4.596139609242244073e-01,8.869016310223373223e-01
1.536097729361138344e+09,6.254928288038292667e+05,5.041745202115342952e+06,2.486598020356292338e+01,-3.118778223169502845e-02,-1.268736349807316442e-02,5.338130672447497505e-01,8.449319276046376448e-01
1.536097729816979408e+09,6.254931001672757557e+05,5.041744884819429368e+06,2.489384543785356385e+01,-3.205585228117265734e-02,-1.029899449419741965e-02,4.685665194420974289e-01,8.827863670814444230e-01
1.536097730274890184e+09,6.254929813501506578e+05,5.041744786614370532e+06,2.487832860970753757e+01,-2.365084982881111852e-02,-1.589258391062434855e-02,4.671596878022372668e-01,8.837136918547404685e-01
1.536097730733140230e+09,6.254930003854660317e+05,5.041744868824713863e+06,2.488259653310561248e+01,-2.361977717101950217e-02,-1.593872790948499402e-02,4.688840991119505586e-01,8.827999573397096178e-01
1.536097731188219070e+09,6.254930846727923490e+05,5.041744951732229441e+06,2.492059872031317980e+01,4.961223710992133940e-03,-5.341466067614451807e-02,4.682671361542483091e-01,8.819569997919629589e-01
1.536097731627394915e+09,6.254932220297413878e+05,5.041745088318970986e+06,2.493760153600083029e+01,5.020889484191635305e-03,-5.340908522569642186e-02,4.692520674354117571e-01,8.814333539705276888e-01
1.536097732097055197e+09,6.254934054915523157e+05,5.041745334049832076e+06,2.496686022002740302e+01,4.070748543715228124e-03,-5.084730354862004864e-02,4.631462745488612587e-01,8.848126971849122890e-01
1.536097732553437471e+09,6.254934908332520863e+05,5.041745431842681952e+06,2.498027644917394952e+01,3.292006283922737850e-03,-5.090365376373567896e-02,4.495491368521361553e-01,8.917979335497632221e-01
1.536097733034063101e+09,6.254935801284264307e+05,5.041745539797088131e+06,2.499457984674855737e+01,2.323827693549418514e-03,-5.095703186727384981e-02,4.325164956213142231e-01,9.001819048079038321e-01
1.536097733494156361e+09,6.254937086837218376e+05,5.041745664195552468e+06,2.503006253979684459e+01,2.116960626872467846e-02,-6.199212789748589220e-02,4.145682800223283726e-01,9.076574051086110373e-01
1.536097733902409315e+09,6.254939287933371961e+05,5.041745946033779532e+06,2.507458338536181230e+01,2.079238891102052136e-02,-6.211966447272511405e-02,4.090433213901021325e-01,9.101606369621367820e-01
1.536097734389089584e+09,6.254940534302580636e+05,5.041746125199198723e+06,2.508833906635519639e+01,2.721667677289373380e-02,-4.391774710438538926e-02,4.015031445204303440e-01,9.143990971861912787e-01
1.536097734836566448e+09,6.254941370070725679e+05,5.041746225976243615e+06,2.509743655452997046e+01,2.683134396688786893e-02,-4.415421821542619973e-02,3.934865615128239624e-01,9.178773392472054926e-01
1.536097735303338289e+09,6.254941985272619640e+05,5.041746111401542090e+06,2.509719440028798942e+01,1.970150206014413541e-02,-3.971585434488361654e-02,3.670502687592494540e-01,9.291440157123075361e-01
1.536097735722145557e+09,6.254942707682452165e+05,5.041746267102253623e+06,2.510597210050311290e+01,1.955399605385724215e-02,-3.978868567941908768e-02,3.636000431096738095e-01,9.304996025688959671e-01
1.536097736210471869e+09,6.254947028025495820e+05,5.041746664643737487e+06,2.516433712092993602e+01,3.537812204815993147e-03,-3.030279965796113875e-02,3.628802238358901366e-01,9.313362268088293261e-01
1.536097736653589487e+09,6.254947837198971538e+05,5.041746609636096284e+06,2.517603044508876664e+01,3.069344092921471191e-03,-3.035382857476670235e-02,3.484518530074621201e-01,9.368300434728590309e-01
1.536097737114081383e+09,6.254949154477217235e+05,5.041746880870876834e+06,2.519073501685501526e+01,1.871623090120270658e-02,-1.385771705458229384e-02,3.539253164100893967e-01,9.349837093676585109e-01
1.536097737556386232e+09,6.254950746865712572e+05,5.041746771986680105e+06,2.521276384860933462e+01,1.842516057876791499e-02,-1.424243935421922250e-02,3.344817390191779927e-01,9.421144477406099282e-01
1.536097737990275145e+09,6.254951465878947638e+05,5.041747079724527895e+06,2.522416590985450924e+01,1.848258156852387521e-02,-1.416784386118289003e-02,3.382872698803603972e-01,9.407546914131124094e-01
1.536097738446498871e+09,6.254952380960978335e+05,5.041747135093549266e+06,2.523914573712693254e+01,6.832775721160176848e-03,-2.820253851783428509e-02,3.342928135325839989e-01,9.420224226723923344e-01
1.536097738914030075e+09,6.254953975317885634e+05,5.041747269696045667e+06,2.526094301337739978e+01,6.693298327480467526e-03,-2.823596572467373597e-02,3.296326879951931299e-01,9.436631925651006725e-01
1.536097739365575552e+09,6.254954907776056789e+05,5.041747352321717888e+06,2.527189340630998515e+01,3.961470611368485273e-03,-2.137218806859350270e-02,3.256013108708201154e-01,9.452572785686230716e-01
1.536097739846345901e+09,6.254956289095401298e+05,5.041747456280979328e+06,2.528841233371930741e+01,3.862680018934644497e-03,-2.139026356348583749e-02,3.212303575939885469e-01,9.467516008371964498e-01
1.536097740290042877e+09,6.254959114827093435e+05,5.041747218929552473e+06,2.528957742891450877e+01,1.118123061686674725e-02,-1.506021919680377609e-02,2.915871485713972255e-01,9.563603424795690255e-01
1.536097740760836363e+09,6.254960369073002366e+05,5.041747700848378241e+06,2.534098945523718172e+01,1.142667721120100253e-02,-1.487485019334161898e-02,3.072298604232743258e-01,9.514504625801241122e-01
1.536097741220463276e+09,6.254961508748064516e+05,5.041747778290589340e+06,2.534134411931255215e+01,-7.738924850455916084e-03,1.170200115715219020e-03,3.047203706795282852e-01,9.524096993241821796e-01
1.536097741670139313e+09,6.254960325673413463e+05,5.041747639864197001e+06,2.533067149264495299e+01,-7.725841531392727349e-03,1.253674113807608931e-03,2.944212921042126951e-01,9.556436796366802877e-01
1.536097742108769655e+09,6.254964656684820075e+05,5.041748029230510816e+06,2.536198998344362465e+01,-9.614613242155680209e-03,-1.497501649315829617e-02,2.966328283441405089e-01,9.548257816176672907e-01
1.536097742590257406e+09,6.254965906613987172e+05,5.041748093450373039e+06,2.536674414801105115e+01,-9.638770906220507986e-03,-1.495947867353656854e-02,2.950913205705423259e-01,9.553033134126390769e-01
1.536097743041757584e+09,6.254967212570284028e+05,5.041748171239161864e+06,2.536860299582564338e+01,-9.736557006550227225e-03,-1.489601840844712727e-02,2.888272215916002916e-01,9.572158294558807956e-01
1.536097743489464760e+09,6.254966586002312833e+05,5.041748095316542313e+06,2.534805083990800512e+01,6.927007757696905001e-03,2.354060300299544439e-02,2.682382619405186408e-01,9.630400258581728323e-01
1.536097743931737661e+09,6.254970034383017337e+05,5.041748322108272463e+06,2.535392341775074243e+01,7.261368210987970834e-03,2.343962367283836459e-02,2.545037827231688699e-01,9.667604052470177844e-01
1.536097744373616219e+09,6.254973812264767475e+05,5.041748555889270268e+06,2.535157016783151818e+01,9.832765537874710304e-03,2.343370684496093662e-02,2.432545173061473054e-01,9.696295261157916734e-01
1.536097744840696096e+09,6.254975050055078464e+05,5.041748655401496217e+06,2.535573015765968563e+01,1.036115623344180045e-02,2.320492051536905687e-02,2.212241307973787652e-01,9.748918206951608934e-01
1.536097745326223135e+09,6.254976810391872423e+05,5.041748713604849763e+06,2.535956899535154463e+01,-5.584227169916453071e-03,2.282580038935315414e-02,2.057665932620229010e-01,9.783189195455852527e-01
1.536097745795501232e+09,6.254978170248817187e+05,5.041748774900480174e+06,2.536464422512484163e+01,-5.276104467068409333e-03,2.289898421660683039e-02,1.925634342307237512e-01,9.810031208109227796e-01
1.536097746232450962e+09,6.254980825361108873e+05,5.041748918802149594e+06,2.536114693628357841e+01,-2.188777620990834912e-04,2.713874092445795264e-02,1.695834324939579918e-01,9.851420711030098865e-01
1.536097746703540802e+09,6.254982787597948918e+05,5.041748976345408708e+06,2.535508253110921473e+01,3.886549850976065649e-04,2.713684052615833106e-02,1.474893649655411865e-01,9.886912197726962503e-01
1.536097747147785425e+09,6.254984174627654720e+05,5.041749027944498695e+06,2.534119286388712311e+01,-5.749950226042833956e-03,5.046566508801472728e-02,1.280079742234575546e-01,9.904716620150365580e-01
1.536097747639564276e+09,6.254985948962472612e+05,5.041749048864649609e+06,2.534177132217081763e+01,-4.699460205671451146e-03,5.057430527602874148e-02,1.073871040652998460e-01,9.929190121052627882e-01
1.536097748066959381e+09,6.254987211419446394e+05,5.041749103764756583e+06,2.534025240485366481e+01,-2.018119845313975924e-02,5.989353619805733858e-02,8.981355808216473502e-02,9.939512102388670112e-01
1.536097748522780180e+09,6.254985510215022368e+05,5.041749003360934556e+06,2.533744424345215762e+01,-1.809611242126358752e-02,6.055614885831168276e-02,5.535778121712082306e-02,9.964642490372668249e-01
1.536097748981864452e+09,6.254990801579195540e+05,5.041749170265577734e+06,2.533359785960929855e+01,-1.774499470451629951e-02,6.065996713030517851e-02,4.958413280376360033e-02,9.967682264823581884e-01
1.536097749436709404e+09,6.254992076607750496e+05,5.041749195519227535e+06,2.533223224549590924e+01,-1.911608528853627614e-02,5.890778974361979281e-02,3.219757177503081158e-02,9.975609073949092132e-01
1.536097749884942293e+09,6.254994328058559913e+05,5.041749215692293830e+06,2.531440379717951927e+01,-1.789723330619253511e-02,5.928947165577396622e-02,1.161918548138309200e-02,9.980127464714626528e-01
1.536097750328852892e+09,6.254997388915697811e+05,5.041749252011743374e+06,2.528553528953326790e+01,-1.864537063847647100e-02,6.026581353150031045e-02,-3.885628204866271428e-03,9.980006431694290470e-01
1.536097750777193785e+09,6.254998821557817282e+05,5.041749263581933454e+06,2.527702526254329740e+01,-1.821663840830572284e-02,6.039678974880011153e-02,-1.097753089770640671e-02,9.979478321478183478e-01
1.536097751263180256e+09,6.254999896830257494e+05,5.041749274744852446e+06,2.527829911612894875e+01,-2.754664563594791046e-02,4.625455450056469020e-02,-1.908243171814202541e-02,9.983674470363526066e-01
1.536097751697741985e+09,6.255001775921954541e+05,5.041749268933605403e+06,2.526827668913533742e+01,-2.735156398816398701e-02,4.637017840422406195e-02,-2.328766840220765355e-02,9.982782092195294776e-01
